answer,correct_option,id,options,problem,type
"(a): -710.7 km,
(b): 686.3 km",B,MCQ_63_5,"['(a): -232.7 km,\n(b): 522.6 km', '(a): -710.7 km,\n(b): 686.3 km', '(a): -1322.7 km,\n(b): 1277.3 km', '(a): -810.6 km,\n(b): 1820.7 km']","(a) What latitudinal displacement is required for a zonal ring of air, initially stationary relative to Earth's surface at 44.0° latitude and an altitude of 134.0 km, to develop an easterly (east to west) velocity of 72.0 m/s with respect to Earth's surface? 
(b) To achieve the same velocity, how high must it be moved vertically? 
Consider the atmosphere to be frictionless.",Atmospheric Dynamics
"a: 4184.0 cm^2/s,
b: 6.97 s^-1,
c: 0.1204 s^-1,
d: -2.0958 cm/s",C,MCQ_64_5,"['a: 13169.0 cm^2/s,\nb: 5.49 s^-1,\nc: -0.1398 s^-1,\nd: 4.8642 cm/s', 'a: -4458.0 cm^2/s,\nb: 6.93 s^-1,\nc: 0.1128 s^-1,\nd: -1.9179 cm/s', 'a: 4184.0 cm^2/s,\nb: 6.97 s^-1,\nc: 0.1204 s^-1,\nd: -2.0958 cm/s', 'a: 8513.0 cm^2/s,\nb: 6.11 s^-1,\nc: -0.0306 s^-1,\nd: 0.4836 cm/s']","Within a cylindrical annulus with permeable walls, having an inner radius of 9.9 cm, an outer radius of 17.0 cm, and a 17.4 cm depth, the horizontal motion is constant with respect to height and azimuth. This motion is described by the formulas u=7-0.2r and v=40+2r, where u and v denote the radial and tangential velocity components in cm/s, oriented outward and counterclockwise, respectively, with r being the radial distance from the annulus center in cm. Given that the fluid is incompressible, determine 
(a) the circulation around the annular ring, 
(b) the mean vorticity within the annular ring, 
(c) the mean divergence inside the annular ring, and 
(d) the mean vertical velocity at the top of the annulus, assuming it is zero at the bottom.",Geophysics
3.65 m/s,A,MCQ_65_5,"['3.65 m/s', '6.61 m/s', '7.58 m/s', '10.95 m/s']","Assume that the mass of air in an entraining cumulus updraft grows exponentially with altitude, described by $m=m_{0} e^{z / H}$, where H is 10.4 km and $m_{0}$ signifies the mass at a baseline level. Given that the updraft speed is 6.5 m/s at a height of 5.2 km, determine its speed at 11.2 km, considering the updraft maintains zero net buoyancy.",Atmospheric Physics
"geopotential_difference: 3143.0 m^2/s^2,
balance_distance_km: 373.9 km",A,MCQ_66_5,"['geopotential_difference: 3143.0 m^2/s^2,\nbalance_distance_km: 373.9 km', 'geopotential_difference: 2967.0 m^2/s^2,\nbalance_distance_km: 399.6 km', 'geopotential_difference: 2745.0 m^2/s^2,\nbalance_distance_km: 235.5 km', 'geopotential_difference: 7536.0 m^2/s^2,\nbalance_distance_km: 313.6 km']","In certain hurricanes, the azimuthal velocity component is noted to have a radial dependence expressed as $v_{\lambda}=V_{0}\left(r_{0} / right)^{2}$, applicable for distances $r \geq r_{0}$ from the center. Given $V_{0}=96.9 \mathrm{~m} \mathrm{~s}^{-1}$ and $r_{0}=164.2 \mathrm{~km}$, determine the total geopotential difference between the far field $(r ightarrow \infty)$ and $r=r_{0}$, under the assumption of gradient wind balance and $f_{0}=5e-05 \mathrm{~s}^{-1}$. Additionally, identify the distance from the center where the Coriolis force equals the centrifugal force.",Atmospheric Dynamics
2466333.0 kg/s^2,D,MCQ_67_5,"['-3.0 kg/s^2', '1360027.0 kg/s^2', '4675721.0 kg/s^2', '2466333.0 kg/s^2']","10.8. Determine the surface torque per unit horizontal area applied to the atmosphere by topography given the following surface pressure and height distribution:

p_{s}=p_{0}+\hat{p} \sin k x, \quad h=\hat{h} \sin (k x-\gamma)

where p_{0}=930 hPa, \hat{p}=19.6 hPa, \hat{h}=4790 m, \gamma=5.73 rad, and k=1 /(a \cos \phi). Here, \phi=0.1 radians denotes the latitude, and a represents the Earth's radius. Provide the result in \mathrm{kg} \mathrm{s}^{-2}.",Atmospheric Dynamics
8442.6 m,B,MCQ_69_5,"['9206.5 m', '8442.6 m', '90057.8 m', '13892.7 m']","Consider a scenario where the temperature rises linearly with altitude in the region from 24 to 47 km at a rate of 5.8 K/km. Given that the temperature at 24 km is 227 K, determine the scale height H such that the log-pressure height z aligns with the actual height at 47 km. (Assume z matches the actual height at 24 km and let g be constant.)",Atmospheric Physics
"s1: 496.9 m/s,
s2: 78.0 m/s,
s3: 44.9 m/s",C,MCQ_70_5,"['s1: 18.0 m/s,\ns2: 10.1 m/s,\ns3: 6.5 m/s', 's1: 1000.1 m/s,\ns2: 270.2 m/s,\ns3: 44.9 m/s', 's1: 496.9 m/s,\ns2: 78.0 m/s,\ns3: 44.9 m/s', 's1: 220436.9 m/s,\ns2: 57.7 m/s,\ns3: 1.9 m/s']","12.2. Determine the Rossby critical velocities corresponding to zonal wave numbers 1, 2, and 3 (i.e., for these wavelengths along a latitude circle). Assume the motion is on a $\beta$-plane centered at 22°, with a scale height of $H=3.6$ km, buoyancy frequency $N=0.064$ s⁻¹, and an infinite meridional scale $(l=0)$.",Atmospheric Dynamics
"Geopotential fluctuation: 940.5 m^2/s^2,
Vertical velocity fluctuation: 0.08823 m/s",C,MCQ_71_5,"['Geopotential fluctuation: 850.5 m^2/s^2,\nVertical velocity fluctuation: 0.03656 m/s', 'Geopotential fluctuation: 550.0 m^2/s^2,\nVertical velocity fluctuation: 0.0 m/s', 'Geopotential fluctuation: 940.5 m^2/s^2,\nVertical velocity fluctuation: 0.08823 m/s', 'Geopotential fluctuation: 2821.5 m^2/s^2,\nVertical velocity fluctuation: 0.45848 m/s']","Determine the fluctuations in geopotential and vertical velocity for a Kelvin wave characterized by a zonal wave number of 10, a phase speed of 55.0 m/s, and a zonal velocity perturbation amplitude of 17.1 m/s. Assume $N^2 = 0.00028 \text{s}^{-2}$.",Atmospheric Dynamics
"(a): Geopotential fluctuation: 490.0 m^2/s^2,
Vertical velocity fluctuation: 0.01088 m/s,
(b): Vertical momentum flux: 0.0272 kg/m/s",B,MCQ_72_5,"['(a): Geopotential fluctuation: 1193.4 m^2/s^2,\nVertical velocity fluctuation: 0.01377 m/s,\n(b): Vertical momentum flux: 0.10537 kg/m/s', '(a): Geopotential fluctuation: 490.0 m^2/s^2,\nVertical velocity fluctuation: 0.01088 m/s,\n(b): Vertical momentum flux: 0.0272 kg/m/s', '(a): Geopotential fluctuation: 245.0 m^2/s^2,\nVertical velocity fluctuation: 0.00544 m/s,\n(b): Vertical momentum flux: 0.0068 kg/m/s', '(a): Geopotential fluctuation: 20.0 m^2/s^2,\nVertical velocity fluctuation: 0.01088 m/s,\n(b): Vertical momentum flux: 0.02176 kg/m/s']","(a) Determine the geopotential and vertical velocity variations for a Kelvin wave characterized by a zonal wave number 4, a phase speed of 98.0 m/s, and a zonal velocity perturbation amplitude of 5.0 m/s. Assume that $N^2 = 0.0008$ s$^{-2}$.

(b) For the scenario described in Part (a), calculate the vertical momentum flux $M \equiv ho_0 \overline{u' w'}$. Demonstrate that $M$ remains constant with height.",Atmospheric Dynamics
-56.69 m/day,A,MCQ_74_5,"['-56.69 m/day', '-177.62 m/day', '-113.37 m/day', '-87.81 m/day']","Calculate the TEM residual vertical velocity in the westerly shear region of the equatorial QBO, given that radiative cooling is modeled as Newtonian cooling with a 22-day relaxation time, the vertical shear is 47 m/s over 5 km, and the meridional half-width is 15° latitude.",Atmospheric Dynamics
-13.133 %,C,MCQ_75_5,"['-39.4 %', '-26.267 %', '-13.133 %', '-3.8 %']","Considering that gravity's acceleration decreases with elevation from the Earth's center according to an inverse square law, calculate the percentage change in $g$ from the Earth's surface to a height of 394000.0 km.",Geophysics
287.1 hPa,D,MCQ_76_5,"['235.1 hPa', '28.7 hPa', '0.0 hPa', '287.1 hPa']","In a distant galaxy, there exists a planet with an atmosphere identical to Earth's, except it lacks moisture. The planet's troposphere is kept neutrally stable to vertical shifts through convection, while the stratosphere is in radiative equilibrium with a consistent temperature of -66.4°C, and the temperature remains continuous across the tropopause. Given a surface pressure of 1073 hPa and an equatorial surface temperature of 28.1°C, determine the pressure at the equatorial tropopause.",Atmospheric Dynamics
1.375 ,A,MCQ_77_5,"['1.375 ', '4.124 ', '2.749 ', '1.98 ']","Evaluate the dry-adiabatic lapse rate on WASP-12b in relation to Earth's, considering that the gravitational acceleration on WASP-12b is 18.3 m/s^2 and its atmosphere is predominantly hydrogen, resulting in a different c_p value.",Atmospheric Physics
"Surface: 0.03952 kg/m^3,
Altitude: 0.000501 kg/m^3",B,MCQ_79_5,"['Surface: 0.0005 kg/m^3,\nAltitude: 0.039522 kg/m^3', 'Surface: 0.03952 kg/m^3,\nAltitude: 0.000501 kg/m^3', 'Surface: 0.03952 kg/m^3,\nAltitude: 4429724.910611 kg/m^3', 'Surface: 0.00806 kg/m^3,\nAltitude: 0.000644 kg/m^3']","Utilizing (i) the equation that connects the saturation vapor pressure of $ \mathrm{H}_{2} \mathrm{O} $ with temperature $ T $, and (ii) the water vapor equation of state $ e = \rho_{v} R_{v} T $, determine the maximum water vapor content per unit volume that air can accommodate at the surface, where $ T_{s}=306 \mathrm{~K} $, and at an altitude of 10 km where $ T_{10} \mathrm{~km}=237 \mathrm{~K} $. Provide your results in $\mathrm{kg} \mathrm{m}^{-3} $.",Atmospheric Physics
6.25 km,B,MCQ_80_5,"['4.09 km', '6.25 km', '2.95 km', '11.08 km']","Spectroscopic data indicate that an atmospheric column with a water vapor mass exceeding 3.0 kg/m^2 is opaque to the 'terrestrial' waveband. Considering that water vapor generally has a density of 0.01 kg/m^3 at sea level and diminishes vertically following e^(-z/2.8), where z represents the height above the surface and b is approximately 2.8 km, determine the height at which the atmosphere becomes transparent to terrestrial radiation.",Atmospheric Physics
"(1): 1.139 cm/hr,
1.099 cm/hr,
(2): 0.894 cm",D,MCQ_1_6,"['(1): 0.237 cm/hr,\n0.236 cm/hr,\n(2): 0.019 cm', '(1): 0.444 cm/hr,\n0.42 cm/hr,\n(2): 0.592 cm', '(1): 4.901 cm/hr,\n3.106 cm/hr,\n(2): 24.564 cm', '(1): 1.139 cm/hr,\n1.099 cm/hr,\n(2): 0.894 cm']","The initial rate of infiltration of a watershed is estimated as 2.4 cm/hr, the final capacity is 1.0 cm/hr, and the time constant, k is 0.42 hr^-1. Assume rainfall intensity is always excessive, use Horton's equation to find

(1) The infiltration capacity at t=5.5 hr and t=6.3 hr;

(2) The total volume of infiltration between t=5.5 hr and t=6.3 hr.
        ",Hydrology
25.86 in,C,MCQ_2_6,"['2.33 in', '57.79 in', '25.86 in', '43.44 in']","A watershed consists of 37% open space/lawn in good condition, with 29% classified as soil group C and 71% as soil group A. The remaining 63% of the watershed is forest land with fair cover, also in soil group C. The curve numbers (CN) for these soil conditions are provided in the table below. Apply the SCS Method to calculate the excess precipitation given a total rainfall of 31.7 inches in this watershed. Clearly outline all assumptions. Assume normal antecedent runoff conditions (ARC II) and Ia=0.2S.

| Land use                   | Soil group | CN |
|----------------------------|------------|----|
| Good condition open space/lawn | C      | 74 |
| Good condition open space/lawn | A      | 39 |
| Forest land with fair cover     | C      | 73 |",Hydrology
"0-10min: 0 in,
10-20min: 0 in,
20-30min: 0 in,
30-40min: 0.0231 in,
40-50min: 0.0366 in,
50-60min: 0.2743 in,
60-70min: 0.3818 in,
70-80min: 0.4721 in",A,MCQ_3_6,"['0-10min: 0 in,\n10-20min: 0 in,\n20-30min: 0 in,\n30-40min: 0.0231 in,\n40-50min: 0.0366 in,\n50-60min: 0.2743 in,\n60-70min: 0.3818 in,\n70-80min: 0.4721 in', '0-10min: 0.849 in,\n10-20min: 2.3959 in,\n20-30min: 3.5604 in,\n30-40min: 4.8224 in,\n40-50min: 5.1096 in,\n50-60min: 7.6941 in,\n60-70min: 8.4769 in,\n70-80min: 9.0655 in', '0-10min: 0 in,\n10-20min: 0 in,\n20-30min: 0 in,\n30-40min: 0 in,\n40-50min: 0 in,\n50-60min: 0 in,\n60-70min: 0 in,\n70-80min: 0 in', '0-10min: 0 in,\n10-20min: 0.1095 in,\n20-30min: 0.1859 in,\n30-40min: 0.6596 in,\n40-50min: 1.4044 in,\n50-60min: 2.2701 in,\n60-70min: 3.2544 in,\n70-80min: 3.357 in']","The watershed has a CN value of 43.0. The table below provides the rainfall intensity during the storm event. Determine the excess precipitation for each 10-minute interval.

| Time | Rainfall Intensity (in/hr) |
| :--- | :--- |
| 0-10min | 6.0 |
| 10-20min | 5.5 |
| 20-30min | 3.8 |
| 30-40min | 4.0 |
| 40-50min | 0.9 |
| 50-60min | 8.0 |
| 60-70min | 2.4 |
| 70-80min | 1.8 |",Hydrology
5.22 W/m^2,A,MCQ_4_6,"['5.22 W/m^2', '7.11 W/m^2', '10.44 W/m^2', '15.66 W/m^2']","
Calculate the solar constant at the orbit of Uranus based on what you have learned from the Sun - Earth Geometry, given the following values:

| Temperature of the Sun (T_s) | T_s = 6280 K |
| :--- | :---: |
| Radius of the Sun (R_s) | R_s = 700000 km |
| Distance of Sun's surface to Uranus (D_v) | D_v = 2877000000.0 km |
| The Stefan-Boltzmann constant (σ) | σ = 5.67e-8 W/m^2/K^4 |

Clearly state the laws or assumptions for the key steps, otherwise marks will be deducted. (Celsius $=$ Kelvin -273 )
        ",Hydrology
"discharge: 7.64 m^3/s,
velocity_inlet: 243.2 m/s,
Reynolds_inlet: 66267.03 ,
Reynolds_outlet: 8283.38 ,
flow_type_inlet: turbulent ,
flow_type_outlet: turbulent ",D,MCQ_6_6,"['discharge: 7.64 m^3/s,\nvelocity_inlet: 24320.0 m/s,\nReynolds_inlet: 662670.3 ,\nReynolds_outlet: 8283.38 ,\nflow_type_inlet: turbulent ,\nflow_type_outlet: turbulent ', 'discharge: 0.001 m^3/s,\nvelocity_inlet: 0.0 m/s,\nReynolds_inlet: 0.0 ,\nReynolds_outlet: 0.01 ,\nflow_type_inlet: laminar ,\nflow_type_outlet: laminar ', 'discharge: 52.955 m^3/s,\nvelocity_inlet: 2.926 m/s,\nReynolds_inlet: 17896.12 ,\nReynolds_outlet: 30679.07 ,\nflow_type_inlet: turbulent ,\nflow_type_outlet: turbulent ', 'discharge: 7.64 m^3/s,\nvelocity_inlet: 243.2 m/s,\nReynolds_inlet: 66267.03 ,\nReynolds_outlet: 8283.38 ,\nflow_type_inlet: turbulent ,\nflow_type_outlet: turbulent ']","
In a circular conduit with varying diameters, diameter D1=0.2 m, transitions to D2=1.6 m. 
The velocity at the outlet profile was measured: V2=3.8 m/s. 
Calculate the discharge and the mean velocity at the inlet profile V1. 
Also, determine the type of flow in both conduit profiles (whether the flow is laminar or turbulent). 
The kinematic viscosity of water is v=0.000734 m²/s.
        ",Hydrology
472.17 m,D,MCQ_8_6,"['266.38 m', '128.8 m', '1653.76 m', '472.17 m']","A train is running smoothly along a curved track at the rate of 68.0 m/s. 
A passenger standing on a set of scales observes that his weight is 41.3% 
greater than when the train is at rest. The track is banked so that the force acting on the passenger 
is normal to the floor of the train. What is the radius of curvature of the track?
",Atmospheric Dynamics
16.94 m/s,C,MCQ_9_6,"['606.31 m/s', '384.69 m/s', '16.94 m/s', '0.0 m/s']","On a frictionless horizontal surface at 20.2° latitude, two balls, each with a diameter of 0.95 meters, are positioned 232.0 meters apart. If both balls are suddenly set in motion towards each other with the same velocity, what should their speed be to ensure they narrowly avoid a collision?",Atmospheric Dynamics
"Lateral Force (N): -1000.0 N,
Upward Reaction Force (Eastward) (N): 2351000.0 N,
Upward Reaction Force (Westward) (N): 2353000.0 N,
Difference in Upward Reaction Force (N): 2000.0 N",A,MCQ_10_6,"['Lateral Force (N): -1000.0 N,\nUpward Reaction Force (Eastward) (N): 2351000.0 N,\nUpward Reaction Force (Westward) (N): 2353000.0 N,\nDifference in Upward Reaction Force (N): 2000.0 N', 'Lateral Force (N): 3000.0 N,\nUpward Reaction Force (Eastward) (N): 2840000.0 N,\nUpward Reaction Force (Westward) (N): 2844000.0 N,\nDifference in Upward Reaction Force (N): 3000.0 N', 'Lateral Force (N): -2000.0 N,\nUpward Reaction Force (Eastward) (N): 4702000.0 N,\nUpward Reaction Force (Westward) (N): 4706000.0 N,\nDifference in Upward Reaction Force (N): 5000.0 N', 'Lateral Force (N): -2000.0 N,\nUpward Reaction Force (Eastward) (N): 2351000.0 N,\nUpward Reaction Force (Westward) (N): 2353000.0 N,\nDifference in Upward Reaction Force (N): 3000.0 N']","A train engine with a 240000.0 kg mass moves at a speed of 43 m/s on a straight, level track at a latitude of 35.2 degrees N. Determine the lateral force acting on the rails. Contrast the magnitudes of the upward reaction forces exerted by the rails when the locomotive is moving eastward versus westward.",Atmospheric Dynamics
"initial_angular_velocity: 1.3 s,
final_angular_velocity: 0.199 s^-1,
work_done: -681.45 J",B,MCQ_11_6,"['initial_angular_velocity: 0.9 s,\nfinal_angular_velocity: 1.668 s^-1,\nwork_done: 93.5 J', 'initial_angular_velocity: 1.3 s,\nfinal_angular_velocity: 0.199 s^-1,\nwork_done: -681.45 J', 'initial_angular_velocity: 0.8 s,\nfinal_angular_velocity: 0.126 s^-1,\nwork_done: -1488.91 J', 'initial_angular_velocity: 1.4 s,\nfinal_angular_velocity: 0.01 s^-1,\nwork_done: -350.61 J']","A block with a mass of 13.3 kg is hung from one end of a weightless string. The other end passes through a small hole in a horizontal platform where a ball with a mass of 30.6 kg is attached. Determine the angular velocity required for the ball to rotate on the platform to counterbalance the block's weight, given that the ball's horizontal distance from the hole is 2.6 m. As the ball rotates, the block is lowered by -4.13 m. What will be the ball's new angular velocity? How much work is performed in lowering the block?",Atmospheric Dynamics
