answer,correct_option,id,options,problem,type
"(a): 115.9 K,
(b): -349750000000000.0 W,
(c): -3.4369 m/yr",B,MCQ_27_19,"['(a): 168.5 K,\n(b): -828820000000000.0 W,\n(c): -8.1446 m/yr', '(a): 115.9 K,\n(b): -349750000000000.0 W,\n(c): -3.4369 m/yr', '(a): 1485.8 K,\n(b): -1.1002281431e+20 W,\n(c): -43369.531 m/yr', '(a): 231.8 K,\n(b): -699500000000000.0 W,\n(c): -6.8738 m/yr']","3. Examine the thermal equilibrium of Callisto. The following details about Callisto are necessary: mean planetary radius = 2410.3 km; mean orbital radius around the Sun = 5.2 A.U. (where 1 A.U. represents the mean radius of Earth's orbit); planetary albedo = 0.19.

(a) Calculate the emission temperature for Callisto by assuming a balance between incoming and outgoing radiation.

(b) Callisto actually has an internal heat source due to ongoing planetary contraction. Given the standard definition of emission temperature T_e, where σ T_e^4 equals the outgoing flux of planetary radiation per unit surface area, the observed emission temperature of Callisto is 99 K. Determine the size of Callisto's internal heat source.

(c) It is postulated that the source of Q on Callisto is the release of gravitational potential energy due to a gradual contraction of the planet. Assuming Callisto has a uniform density and maintains this as it contracts, calculate the yearly change in its radius a_Callisto necessary to generate your computed value of Q. (Only half of the released gravitational energy can be converted to heat, with the rest contributing to the additional kinetic energy needed to maintain the planet's angular momentum.)",Geophysics
432.1 K,D,MCQ_28_19,"['864.3 K', '444.8 K', '1728.5 K', '432.1 K']","Calculate the emission temperature for the planet Mercury. Assume that: the average orbital radius of Mercury is 0.39 times that of Earth's orbit. Considering the solar flux diminishes with the square of the distance from the sun and that the planetary albedo of Mercury is 0.12, find the emission temperature of Mercury.",Geophysics
"mass_of_column: 1019.0 kg,
total_mass_of_atmosphere: 5.197801873412748e+18 kg",D,MCQ_29_19,"['mass_of_column: 2039.0 kg,\ntotal_mass_of_atmosphere: 1.0395603746825497e+19 kg', 'mass_of_column: 102.0 kg,\ntotal_mass_of_atmosphere: 5.197801873412748e+18 kg', 'mass_of_column: 39755.0 kg,\ntotal_mass_of_atmosphere: 5.197801873412748e+18 kg', 'mass_of_column: 1019.0 kg,\ntotal_mass_of_atmosphere: 5.197801873412748e+18 kg']","Utilize the hydrostatic equation to demonstrate that the mass of an air column with a unit cross-section, stretching from the ground to a significant altitude, is $rac{p_{s}}{g}$, where ${p_{s}}$ represents the surface pressure. Input the necessary numbers to calculate the mass for a column of air covering an area of 0.1 m^2. Use your result to approximate the total mass of the atmosphere.",Atmospheric Physics
96896250000.0 Pa,B,MCQ_30_19,"['6463450000.0 Pa', '96896250000.0 Pa', '290688750000.0 Pa', '193792500000.0 Pa']","Employing the hydrostatic equation, develop a formula for the pressure at the core of a planet in terms of its surface gravity, radius 2700000.0, and constant density 4350. Substitute values relevant to Earth and compute the central pressure. 
[Hint: the gravitational acceleration at radius 2700000.0 is given by g(r) = G * m(r) / r^2, where m(r) represents the mass within radius r, and G = 6.67 * 10^-11 kg^-1 m^3 s^-2 is the gravitational constant. Assume the rock density is 4350 kg m^-3.]",Atmospheric Physics
"(a): altitude: 5.89 km,
pressure: 50000.0 Pa,
density: 0.601 kg/m^3,
(b): altitude: 0.89 km,
pressure: 90000.0 Pa,
density: 1.081 kg/m^3",D,MCQ_31_19,"['(a): altitude: 11.77 km,\npressure: 100000.0 Pa,\ndensity: 1.201 kg/m^3,\n(b): altitude: 1.79 km,\npressure: 180000.0 Pa,\ndensity: 2.163 kg/m^3', '(a): altitude: 17.66 km,\npressure: 150000.0 Pa,\ndensity: 1.802 kg/m^3,\n(b): altitude: 2.68 km,\npressure: 270000.0 Pa,\ndensity: 3.244 kg/m^3', '(a): altitude: 5.89 km,\npressure: 50000.0 Pa,\ndensity: 0.601 kg/m^3,\n(b): altitude: 6.41 km,\npressure: 47000.0 Pa,\ndensity: 0.565 kg/m^3', '(a): altitude: 5.89 km,\npressure: 50000.0 Pa,\ndensity: 0.601 kg/m^3,\n(b): altitude: 0.89 km,\npressure: 90000.0 Pa,\ndensity: 1.081 kg/m^3']","Examine a horizontally uniform atmosphere that is in hydrostatic equilibrium. The atmosphere is isothermal with a temperature of 290 K and a surface pressure of 100000 Pa.

(a) Determine the altitude, pressure, density, and potential temperature at the level that divides the atmosphere into two equal mass parts, meaning half of the atmospheric mass is above this level.

(b) Perform the same calculation as in part (a) for the level where 10% of the atmospheric mass is below.",Atmospheric Physics
"11: 377.0 K,
14: 426.0 K,
22: 588.0 K,
14-11: 273.0 K",A,MCQ_32_19,"['11: 377.0 K,\n14: 426.0 K,\n22: 588.0 K,\n14-11: 273.0 K', '22: 64728469.0 K,\n242: 2.8891380383903587e+74 K,\n11: 30103.0 K,\n11-14: 2.0 K', '7: 375.0 K,\n18: 538.0 K,\n24: 654.0 K,\n18-7: 427.0 K', '11: 488.0 K,\n21.0: 639.0 K,\n22: 656.0 K,\n21.0-11: 475.0 K']","Consider an isothermal atmosphere with a temperature of 242 K. Calculate the potential temperature at elevations of 11 km, 14 km, and 22 km above the ground. If an air parcel is relocated adiabatically from 14 km to 11 km, what temperature would it have upon reaching its destination?",Atmospheric Physics
"(i): 22.6 ,
(ii): 4857.0 m",B,MCQ_34_19,"['(i): 89.1 ,\n(ii): 4991.0 m', '(i): 22.6 ,\n(ii): 4857.0 m', '(i): 22.6 ,\n(ii): 4888.0 m', '(i): 12.9 ,\n(ii): 5118.0 m']","(i) Consider a standard hurricane located at 20 latitude with low-level winds measured at 45 at a distance of 40 km from its center: would you anticipate this flow to be geostrophic?  
(ii) Imagine two weather stations situated near 35, separated by 780 km, with one directly northeast of the other. At both stations, the 500 hPa wind blows precisely from the south at 57. If the 500 hPa surface height at the northeastern station is 5124.444444444444 m, determine the height of this surface at the other station.",Atmospheric Dynamics
"(a): -65.0 m/s,
(b): -46.0 m/s,
(c): 19.6 m/s",A,MCQ_35_19,"['(a): -65.0 m/s,\n(b): -46.0 m/s,\n(c): 19.6 m/s', '(a): -20.0 m/s,\n(b): 48.5 m/s,\n(c): -20.0 m/s', '(a): -223.6 m/s,\n(b): -160.8 m/s,\n(c): -155.4 m/s', '(a): -70.7 m/s,\n(b): -45.0 m/s,\n(c): 6.5 m/s']","Examine the tropical Hadley circulation during the northern winter. This circulation ascends at 22°S, traverses northward over the equator within the upper troposphere, and descends at 25°N. Given that the circulation is zonally symmetric (independent of x) and inviscid outside the near-surface boundary layer (hence conserving absolute angular momentum relative to the Earth's rotation axis), and departs the boundary layer at 22°S with a zonal velocity of u=0 m/s, determine the zonal wind in the upper troposphere at (a) the equator, (b) 12°N, and (c) 25°N.",Atmospheric Physics
"(a): pressure_at_1587m: 156.7 p_s,
pressure_at_4834m: 475.2 p_s,
(b): heat_capacity_atmosphere: 10200000.0 JK/(m^2),
equivalent_ocean_depth: 2.44 m",B,MCQ_36_19,"['(a): pressure_at_1587m: 156.7 p_s,\npressure_at_12085.0m: 1186.5 p_s,\n(b): heat_capacity_atmosphere: 10200000.0 JK/(m^2),\nequivalent_ocean_depth: 2.44 m', '(a): pressure_at_4834m: 475.2 p_s,\npressure_at_1587m: 156.7 p_s,\n(b): heat_capacity_atmosphere: 10200000.0 JK/(m^2),\nequivalent_ocean_depth: 2.44 m', '(a): pressure_at_1587m: 156.7 p_s,\npressure_at_4834m: 475.2 p_s,\n(b): heat_capacity_atmosphere: 10200000.0 JK/(m^2),\nequivalent_ocean_depth: 2.44 m', '(a): pressure_at_1639m: 161.8 p_s,\npressure_at_5549m: 545.4 p_s,\n(b): heat_capacity_atmosphere: 10200000.0 JK/(m^2),\nequivalent_ocean_depth: 2.44 m']","Imagine an ocean with a uniform density of 1000 kg/m^3.

(a) Using the hydrostatic relationship, calculate the pressure at a depth of 1587 m and at 4834 m. Provide your answer in terms of atmospheric surface pressure, where {p_s} mbar is equivalent to 100000.0 Pa.

(b) If the heat content of an infinitesimal mass dm of dry air at temperature T is given by $c_{p} * T * dm (where $c_{p} is the specific heat of air at constant pressure), derive a formula for, and compute, the (vertically integrated) heat capacity (heat content per degree Kelvin) of the atmosphere per unit horizontal area. Determine the depth an ocean would need to be to possess the same heat capacity per unit horizontal area.",Physical Oceanography
0.3 yr,C,MCQ_37_19,"['198.4 yr', '1.0 yr', '0.3 yr', '0.4 yr']","Consider that the mixing within the mixed layer keeps the temperature uniform throughout its depth. Given a heat flux of 26.7 W/m^2 applied on the ocean surface, calculate the time required for the mixed layer's temperature to increase by 1.0°C, assuming a typical mixed layer depth. [Utilize the water density of 1000.0 kg/m^3 and the specific heat capacity of water as 4187.0 J/(kg·K).]",Physical Oceanography
"pressure_at_depth: 665651.0 Pa,
latitudinal_pressure_gradient: -0.0046843821 Pa/m,
geostrophic_flow: 0.0468 m/s",C,MCQ_38_19,"['pressure_at_depth: 101361.0 Pa,\nlatitudinal_pressure_gradient: -3.05352e-05 Pa/m,\ngeostrophic_flow: 0.0 m/s', 'pressure_at_depth: 866453.0 Pa,\nlatitudinal_pressure_gradient: -0.0127748987 Pa/m,\ngeostrophic_flow: 0.1169 m/s', 'pressure_at_depth: 665651.0 Pa,\nlatitudinal_pressure_gradient: -0.0046843821 Pa/m,\ngeostrophic_flow: 0.0468 m/s', 'pressure_at_depth: 665651.0 Pa,\nlatitudinal_pressure_gradient: -0.0012134662 Pa/m,\ngeostrophic_flow: 0.0048 m/s']","Imagine an ocean with a constant density of 982 kg/m^3. The ocean's surface, which is flat along the longitudinal axis, has a linear slope with latitude, ranging from h=0.38 m above mean sea level (MSL) at 55.7° N to h=0.25 m below MSL at 67.37201265519094° N. Utilize the hydrostatic balance to calculate the pressure at a depth of 58.2 m below MSL. Subsequently, demonstrate that both the latitudinal pressure gradient ∂p/∂y and the geostrophic flow are independent of depth. Calculate the geostrophic flow's magnitude and direction at 61.53600632759547° N.",Physical Oceanography
0.115 cm,C,MCQ_39_19,"['0.461 cm', '0.23 cm', '0.115 cm', '0.647 cm']","When a baseball player throws a ball covering a horizontal distance of 479.0 m at a latitude of -0.7° within 2.7 s, what is the lateral deflection caused by Earth's rotation?",Atmospheric Dynamics
16.4 m,A,MCQ_40_19,"['16.4 m', '49.3 m', '32.8 m', '9.2 m']","Determine the horizontal movement of an object released from a stationary platform at a height of 8240 at the equator, ignoring air resistance effects. What is the calculated displacement for 8240m?",Atmospheric Dynamics
"4846.6 m,
4704.0 m",B,MCQ_41_19,"['-4704.0 m,\n-4846.6 m', '4846.6 m,\n4704.0 m', '4416.3 m,\n4414.8 m', '2070.7 m,\n1339.9 m']","Determine the 1026.0-582.0 hPa thickness under isothermal conditions with temperatures of 292.2 K and 283.6 K, respectively.",Atmospheric Physics
1.95 °C,A,MCQ_42_19,"['1.95 °C', '0.97 °C', '2.41 °C', '5.35 °C']","On a weather map, isolines of 1010.0-510.0 hPa thickness are depicted with a contour interval of 39.0 m. What is the equivalent interval for the layer mean temperature?",Atmospheric Physics
7.07 km,C,MCQ_45_19,"['7.849 km', '3.535 km', '7.07 km', '0.092 km']","Formulate an expression that describes how the pressure change δp varies with altitude when an atmosphere with a constant lapse rate experiences a temperature change δT that is uniform with height, while the surface pressure stays unchanged. Determine the altitude at which the pressure change reaches its maximum magnitude, given the lapse rate is 4.9 K/km, T0=241, and δT=1.3 K.",Geophysics
0.0582 m/s,A,MCQ_46_19,"['0.0582 m/s', '0.1163 m/s', '0.1745 m/s', '0.0265 m/s']","Assume a 1-kg parcel of dry air is ascending with a steady vertical speed. Given that the parcel receives radiative heating at a rate of 0.57 W kg^-1, what should the rate of ascent be in order for the parcel's temperature to remain unchanged?",Atmospheric Physics
0.906 kg/m^3,C,MCQ_47_19,"['0.921 kg/m^3', '2.167 kg/m^3', '0.906 kg/m^3', '1.812 kg/m^3']",A parcel of air with a temperature of -31.5°C at the 1031 hPa level is raised dry adiabatically. Determine its density upon reaching the 515.5 hPa level.,Atmospheric Dynamics
"15.8 J/kg,
5.63 m/s",B,MCQ_48_19,"['31.6 J/kg,\n11.25 m/s', '15.8 J/kg,\n5.63 m/s', '47.5 J/kg,\n16.88 m/s', '108.2 J/kg,\n14.71 m/s']","Consider an air parcel beginning from rest at the 847 hPa level and ascending vertically to 698 hPa, maintaining a constant temperature excess of 0.3°C above the environment. Given that the average temperature of the 847-698 hPa layer is 269 K, calculate the energy released due to the buoyancy force's work. If all the released energy converts to the parcel's kinetic energy, what will be its vertical velocity at 698 hPa?",Atmospheric Dynamics
290.0 s,A,MCQ_49_19,"['290.0 s', '580.0 s', '410.0 s', '288.0 s']","French researchers have designed a high-altitude balloon that maintains a nearly constant potential temperature while orbiting Earth. Suppose this balloon is situated in the lower equatorial stratosphere where the temperature is stable at 204 K. If the balloon is vertically displaced from its equilibrium position by a small distance $\delta_z$, it would oscillate around the equilibrium point. What is the period of this oscillation?",Atmospheric Dynamics
-0.001381 m/s^2,B,MCQ_50_19,"['-0.001158 m/s^2', '-0.001381 m/s^2', '-0.00069 m/s^2', '-0.001734 m/s^2']","The true wind blows at 67.0° to the right of the geostrophic wind. Given that the geostrophic wind speed is 15.0 m/s, determine the rate at which the wind speed changes. Assume f=0.0001 s^-1.",Atmospheric Dynamics
"North: 319.0 km,
South: 574.0 km,
East: 410.0 km,
West: 410.0 km",C,MCQ_51_19,"['North: 282.0 km,\nSouth: -2730.0 km,\nEast: 630.0 km,\nWest: 630.0 km', 'North: 159.0 km,\nSouth: 287.0 km,\nEast: 205.0 km,\nWest: 205.0 km', 'North: 319.0 km,\nSouth: 574.0 km,\nEast: 410.0 km,\nWest: 410.0 km', 'North: 6.0 km,\nSouth: 6.0 km,\nEast: 6.0 km,\nWest: 6.0 km']","Calculate the radii of curvature for the paths of air parcels situated 410.0 km in the east, north, south, and west directions from the center of a circular low-pressure system. The system is progressing eastward at 6.0 m/s. Assume geostrophic flow with a constant tangential wind speed of 21.0 m/s.",Atmospheric Dynamics
"R_t_initial: North: 363.0 km,
South: -4542.0 km,
East: 790.0 km,
West: 790.0 km,
V_grad: North: 15.98 m/s,
South: 429.95 m/s,
East: 18.61 m/s,
West: 18.61 m/s,
Fractional_Error: North: 5.07 %,
South: 95.63 %,
East: 0.0 %,
West: 0.0 %",A,MCQ_52_19,"['R_t_initial: North: 363.0 km,\nSouth: -4542.0 km,\nEast: 790.0 km,\nWest: 790.0 km,\nV_grad: North: 15.98 m/s,\nSouth: 429.95 m/s,\nEast: 18.61 m/s,\nWest: 18.61 m/s,\nFractional_Error: North: 5.07 %,\nSouth: 95.63 %,\nEast: 0.0 %,\nWest: 0.0 %', 'R_t_initial: North: 1090.0 km,\nSouth: -13627.0 km,\nEast: 2370.0 km,\nWest: 2370.0 km,\nV_grad: North: 47.93 m/s,\nSouth: 1289.85 m/s,\nEast: 55.84 m/s,\nWest: 55.84 m/s,\nFractional_Error: North: 15.2 %,\nSouth: 286.88 %,\nEast: 0.0 %,\nWest: 0.0 %', 'R_t_initial: North: 397.0 km,\nSouth: 1522.0 km,\nEast: 630.0 km,\nWest: 630.0 km,\nV_grad: North: 19.46 m/s,\nSouth: 24.92 m/s,\nEast: 21.6 m/s,\nWest: 21.6 m/s,\nFractional_Error: North: 4.16 %,\nSouth: 3.02 %,\nEast: 0.0 %,\nWest: 0.0 %', 'R_t_initial: North: 727.0 km,\nSouth: -9085.0 km,\nEast: 1580.0 km,\nWest: 1580.0 km,\nV_grad: North: 31.95 m/s,\nSouth: 859.9 m/s,\nEast: 37.23 m/s,\nWest: 37.23 m/s,\nFractional_Error: North: 10.13 %,\nSouth: 191.25 %,\nEast: 0.0 %,\nWest: 0.0 %']","Calculate the radii of curvature for the paths of air parcels situated 790.0 km to the east, north, south, and west of the center of a circular low-pressure system, respectively. The system is traveling eastward at 27.0 m/s. Assume geostrophic flow with a constant tangential wind speed of 23.0 m/s. Next, compute the normal gradient wind speeds for the four air parcels using the calculated radii of curvature. Compare these speeds with the geostrophic speed. (Let f=0.0001 s^-1). Utilize the gradient wind speeds determined here to recalculate the radii of curvature for the four air parcels. Use these updated estimates of the radii of curvature to recalculate the gradient wind speeds for the four air parcels. What is the fractional error in the radii of curvature when using the geostrophic wind approximation in this scenario? (Note that additional iterations could be performed, but they would quickly converge.)",Atmospheric Dynamics
5.81 K,B,MCQ_55_19,"['17.42 K', '5.81 K', '11.61 K', '-2.82 K']","The planet Eris rotates so slowly around its axis that we can reasonably assume the Coriolis parameter is zero. In the case of steady, frictionless motion along latitude circles, the momentum equation (2.20) simplifies to a cyclostrophic balance form: 
u^2 * tan(φ) / a = -(1 / ρ) * (∂p / ∂y).

By converting this expression into isobaric coordinates, demonstrate how the thermal wind equation can be represented as:
ω_r^2(p1) - ω_r^2(p0) = -(R * ln(p0 / p1)) / (a * sin(φ) * cos(φ)) * (∂⟨T⟩ / ∂y),
where R is the gas constant, a is the planet's radius, and ω_r ≡ u / (a * cos(φ)) is the relative angular velocity.

How should the vertically averaged temperature ⟨T⟩ change with latitude to ensure that ω_r is solely a function of pressure?

Given that the zonal velocity at approximately 60 km altitude above the equator (p1 = 0.001 Pa) is 100.0 m/s and the zonal velocity is zero at the planet's surface (p0 = 0.1 Pa), what is the difference in the vertically averaged temperature between the equator and the pole, assuming ω_r depends only on pressure? The radius of the planet is a = 1163000.0 m, and the gas constant is R = 187.0 J/(kg*K).",Atmospheric Dynamics
-1321.0 km,C,MCQ_56_19,"['-5546.0 km', '-3.0 km', '-1321.0 km', '-750.0 km']","Consider a scenario where, during the passage of a cyclonic storm, the isobars have a radius of curvature of 579.0 km at a location where the wind is veering at a rate of -6.2° per hour. Determine the radius of curvature of the path of an air parcel moving over this station. (The wind speed is 12.1 m/s.)",Atmospheric Dynamics
