answer,correct_option,id,options,problem,type
"(a): cross_sectional_area_m2: 0.92 m^2,
total_storage_volume_m3: 0.44 m^3,
(b): 35.15 mm,
(c): 32.19 kg,
(d): 0.28 mm/hr,
(e): 1.65 mm/hr,
(f): 1.05 days",C,MCQ_95_7,"['(a): cross_sectional_area_m2: 0.04 m^2,\ntotal_storage_volume_m3: 0.04 m^3,\n(b): 1137.27 mm,\n(c): 0.79 kg,\n(d): 95.35 mm/hr,\n(e): -11358.34 mm/hr,\n(f): -0.38 days', '(a): cross_sectional_area_m2: 3.66 m^2,\ntotal_storage_volume_m3: 1.77 m^3,\n(b): 8.79 mm,\n(c): 64.38 kg,\n(d): 0.07 mm/hr,\n(e): 2.07 mm/hr,\n(f): 0.21 days', '(a): cross_sectional_area_m2: 0.92 m^2,\ntotal_storage_volume_m3: 0.44 m^3,\n(b): 35.15 mm,\n(c): 32.19 kg,\n(d): 0.28 mm/hr,\n(e): 1.65 mm/hr,\n(f): 1.05 days', '(a): cross_sectional_area_m2: 1.56 m^2,\ntotal_storage_volume_m3: 0.22 m^3,\n(b): 30.31 mm,\n(c): 47.04 kg,\n(d): 0.04 mm/hr,\n(e): 1.47 mm/hr,\n(f): 0.96 days']","Estimating potential evapotranspiration through the measurement of water volume changes in an evaporation pan is a common method. United States Class A evaporation pans are cylindrical and have the following dimensions: depth = 19.0 inches and diameter = 42.5 inches. An evaporation pan acts as a hydrological system with inflow, outflow, and storage volume components.

(a) Determine the cross-sectional area (m^2) of a United States Class A evaporation pan that allows water inflows and outflows. Also, compute the total storage volume of the pan (m^3).

(b) Initially, the pan holds 8.5 U.S. gallons of water. Find the depth of the water in the pan (mm).

(c) Given a water density of 1000.5 kg/m^3, calculate the mass (kg) of water contained in the pan.

(d) After 11 hours in an open area (without precipitation), the pan is inspected, revealing a remaining water volume of 7.75 gallons. Calculate the average evaporation rate (mm/hr) from the pan.

(e) The pan is emptied and refilled with 8.5 gallons of water, then left in an open area for another 11 hours. During this time, rain occurred for 9.0 hours at a steady rate of 2.7 mm/hr; after 11 hours, the water volume in the pan was 10.0 gallons. Determine the average evaporation rate (mm/hr) from the pan during this interval.

(f) Assuming the evaporation rate derived in E remains constant and no further precipitation takes place, estimate the duration (days) required for the pan to become empty due to evaporation.",Hydrology
"(a): dQ/dt = R_n - G - H - E_l ,
(b): E_l = R_n / (1 + B) ,
(c): 4.36 mm/day,
(d): 126.48 mm",A,MCQ_96_7,"['(a): dQ/dt = R_n - G - H - E_l ,\n(b): E_l = R_n / (1 + B) ,\n(c): 4.36 mm/day,\n(d): 126.48 mm', '(a): dQ/dt = R_n - G - H - E_l ,\n(b): E_l = R_n / (1 + B) ,\n(c): 1667027027.03 mm/day,\n(d): 48343783783.78 mm', '(a): dQ/dt = R_n - G - H - E_l ,\n(b): E_l = R_n / (1 + B) ,\n(c): 8.17 mm/day,\n(d): 236.91 mm', '(a): dQ/dt = R_n - G - H - E_l ,\n(b): E_l = R_n / (1 + B) ,\n(c): 13.08 mm/day,\n(d): 379.44 mm']","A small catchment with an 300 ha area in Iowa absorbs an average R_n = 240 W m^-2 in June. Use the energy balance method to estimate the catchment's evapotranspiration for June.

(a) Formulate a comprehensive energy balance equation, including all terms, for the catchment in June.

(b) By ignoring ground conduction (G) and assuming no change in stored energy (dQ/dt = 0), simplify the energy balance equation for the catchment to solve for the latent heat flux, E_l. Substitute H (the sensible heat flux) with B × E_l, where B is the Bowen ratio.

(c) Given a mean Bowen ratio of 0.85 for the catchment, determine the mean daily latent heat flux to the atmosphere (W m^-2) and the mean evapotranspiration rate (mm day^-1) from the catchment. Assume a water density, ρ_w = 1000 kg m^-3.

(d) Compute the total evapotranspiration from the catchment over the month of June (29 days).",Hydrology
5.6 °C,A,MCQ_97_7,"['5.6 °C', '3.2 °C', '0.5 °C', '4.86 °C']","A thermometer floating with the river's flow at 2.0 km/hr measures the surface temperature. The overall warming rate of the river water is 0.3 °C/hr, while the temperature rises by 0.2 °C per kilometer downstream. What is the temperature change (°C) recorded by the thermometer over 8 hours?",Hydrology
0.009 m/s,C,MCQ_98_7,"['9.197 m/s', '0.002 m/s', '0.009 m/s', '0.017 m/s']","The pressure decrease across a properly designed constriction can be utilized to determine the flow velocity in a pipe. Given that the pressure drop from a 0.33-m diameter section to a 0.02-m diameter section is 2830 Pa, what is the flow velocity (m/s) in the 0.33-m diameter section of the pipe? Hint: Apply the conservation of mass equation to connect the velocity at the smaller section with that at the larger section.",Hydrology
"discharge: 3.224 m^3/s,
is_laminar: True ",B,MCQ_99_7,"['discharge: 6.992 m^3/s,\nis_laminar: True ', 'discharge: 3.224 m^3/s,\nis_laminar: True ', 'discharge: -1585847745.797 m^3/s,\nis_laminar: False ', 'discharge: 16.321 m^3/s,\nis_laminar: True ']","Molten lava, characterized by a density of 1810 kg/m^3 and a viscosity of 2520 Pa·s, travels through a conduit with a circular cross-sectional shape. The conduit has a diameter of 2.9 m, and the lava flow is motivated by a pressure gradient of -4680 Pa/m. Given the assumption that the flow is laminar, determine the lava discharge in m^3/s. Is the laminar flow assumption appropriate?",Hydrology
"depth: 0.5 m,
mean_velocity: 0.89 m/s,
RH_close_to_h: True ",B,MCQ_100_7,"['depth: 0.4 m,\nmean_velocity: 1.1 m/s,\nRH_close_to_h: False ', 'depth: 0.5 m,\nmean_velocity: 0.89 m/s,\nRH_close_to_h: True ', 'depth: 0.22 m,\nmean_velocity: 0.85 m/s,\nRH_close_to_h: True ', 'depth: 0.15 m,\nmean_velocity: 0.0 m/s,\nRH_close_to_h: True ']","Utilize Equation 1 to calculate the depth and average velocity of a flow in a channel characterized by a slope S=0.0041, width w=24.5 m, discharge Q=10.9 m³/s, and Manning's n=0.045. Is it reasonable to assume that RH ≈ h for this flow? 
$$
egin{equation*}
q_{w}=U h=rac{k}{n} h^{5 / 3} S^{1 / 2} . 	ag{Equation 1}
\end{equation*}
$$",Hydrology
"(a): diameter: 6.39 m,
feasible: False ,
(b): (i): 1.9 m,
(ii): 268.26 m,
(iii): 64 ",B,MCQ_101_7,"['(a): diameter: 0.0 m,\nfeasible: True ,\n(b): (i): 0.4 m,\n(ii): 0.0 m,\n(iii): 1 ', '(a): diameter: 6.39 m,\nfeasible: False ,\n(b): (i): 1.9 m,\n(ii): 268.26 m,\n(iii): 64 ', '(a): diameter: 10.88 m,\nfeasible: False ,\n(b): (i): 1.9 m,\n(ii): 536.52 m,\n(iii): 186 ', '(a): diameter: 2.59 m,\nfeasible: False ,\n(b): (i): 1.7 m,\n(ii): 3.88 m,\n(iii): 3 ']","You are tasked with designing a basic filtration system for a community's water supply using cylindrical sand columns (K=0.4 m/day). The filter must be 1.9 m in length to effectively capture particulates in the water. Since the system will operate via gravity, the pressure heads at the top and bottom of the vertically-oriented filter will be 5.5 m and 1.3 m, respectively.  
(a). What diameter is necessary for the filter to process 7500 gallons of water per day? Is this dimension feasible (anything exceeding about 0.8 m is not feasible)?  
(b). Evaluate each of the following alternatives and consider adjustments to your design:  
i. Extend the sand filter (to what length?)  
ii. Increase the hydraulic head at the inflow (by how much?)  
iii. Implement multiple filters (how many? what dimensions?)",Hydrology
99.05 days,B,MCQ_102_7,"['198.1 days', '99.05 days', '903.07 days', '6.89 days']","In regions where irrigation is applied to boost agricultural output, maintaining soil water content above the permanent wilting point (e.g., θ ≥ 2 θw) during the growing season is essential. The root zone soil moisture should not surpass field capacity θfc during irrigation, as exceeding θfc results in drainage losses of water and fertilizer. Under this strategy, soil moisture stays below field capacity, with evapotranspiration being the sole loss from the root zone. Assuming the absence of rainfall, the temporal changes in average soil moisture θ in the root zone are described by the soil water balance equation:

Z * dθ/dt = -et,

where Z represents the depth of the root zone. This implies that variations in stored water within the control volume (i.e., the root zone) arise from the disparity between water inputs and outputs. In this scenario, there are no inputs from rainfall, and the only outflow is due to et. The irrigation period (i.e., the interval between successive irrigation applications) is determined by integrating the soil water balance equation from time t=0, when θ=θfc (immediately after irrigation), to time ti, when θ=θ0 (indicating it's time to irrigate again). This assumes the evapotranspiration rate decreases linearly from the potential rate PET at θ = θfc to zero at θ = θw (i.e., et = PET*(θ - θw)/(θfc - θw)):

Determine the irrigation period ti given:
Z=1.9 m, PET=1.4 mm/day, θfc=0.3, θw=0.12, and θ0=0.24.",Hydrology
"new_water_fraction: 0.1 ,
old_water_fraction: 0.9 ",A,MCQ_103_7,"['new_water_fraction: 0.1 ,\nold_water_fraction: 0.9 ', 'new_water_fraction: 0.4 ,\nold_water_fraction: 3.6 ', 'new_water_fraction: -0.111 ,\nold_water_fraction: 1.111 ', 'new_water_fraction: 0.3 ,\nold_water_fraction: 2.7 ']","A hydrologist analyzing runoff production within a catchment records these chloride concentrations at the height of a rainstorm: $C_n=14.7$ μmol/L, $C_o=43.1$ μmol/L, and $C_t=40.26$ μmol/L. Determine the proportions of total streamflow that are provided by new water and old water.",Hydrology
"TI1: 9.5 ,
TI2: 5.4 ,
likely_segment: 1 ",A,MCQ_104_7,"['TI1: 9.5 ,\nTI2: 5.4 ,\nlikely_segment: 1 ', 'TI1: 9.5 ,\nTI2: 4.31 ,\nlikely_segment: 1 ', 'TI1: 1.9 ,\nTI2: 13.0 ,\nlikely_segment: 2 ', 'TI1: 8.87 ,\nTI2: 5.52 ,\nlikely_segment: 1 ']","Consider two ""streamtube"" segments within a catchment area—essentially parts of a flow net defined by topography—with the following characteristics:

|  | Segment 1 | Segment 2 |
| :--- | :--- | :--- |
| Upslope area, A (m²) | 800.0 | 600.0 |
| Length of contour at the segment's base, c (m) | 4.0 | 30.0 |
| Slope at the segment's base, tanβ | 0.015 | 0.09 |

Determine the topographic index for each segment and specify which segment is more prone to generating saturation-excess overland flow.",Hydrology
82.87 m^3/s,A,MCQ_81_8,"['82.87 m^3/s', '0.002 m^3/s', '152.647 m^3/s', '0.524 m^3/s']","Consider a rectangular open channel with a width of 7.5 meters that transports water at a depth of 2.7 meters. Given that the channel slope is 0.0094 and Manning's roughness coefficient is 0.032, determine the flow rate Q in cubic meters per second. Employ the SI units and use the hydraulic radius R=1.569767441860465 m.",Hydrology
"(a): Upstream: 1.01 m,
over the hump: 1.5 m,
(b): Upstream: 1.01 m,
over the hump: 1.252 m",C,MCQ_82_8,"['(a): Upstream: 5.929 m,\nover the hump: 5.92 m,\n(b): Upstream: 1.039 m,\nover the hump: 1.03 m', '(a): Upstream: 2.62 m,\nover the hump: 2.557 m,\n(b): Upstream: 2.62 m,\nover the hump: 2.591 m', '(a): Upstream: 1.01 m,\nover the hump: 1.5 m,\n(b): Upstream: 1.01 m,\nover the hump: 1.252 m', '(a): Upstream: 1.01 m,\nover the hump: 1.417 m,\n(b): Upstream: 1.01 m,\nover the hump: 1.621 m']",A rectangular channel with a width of 5.9 m conveys a flow rate of 46.6 m³/s at a depth of 1.01 m. There is a plan to build a hump at a certain section. Calculate the water surface levels both upstream from the hump and directly over the hump if the hump's height is a) 0.4 m and b) 0.2 m (assuming no energy loss at the hump).,Hydrology
0.000122 ,D,MCQ_83_8,"['0.007699 ', '0.000244 ', '5e-06 ', '0.000122 ']",Calculate the proportion of centrifugal acceleration to gravitational acceleration at a latitude of 75.8° on Europa.,Geophysics
"y2: 4.2225 m,
delta_z_critical: 1.6172 m",C,MCQ_84_8,"['y2: 4.0896 m,\ndelta_z_critical: 3.8489 m', 'y2: -4.0364 m,\ndelta_z_critical: 0.0361 m', 'y2: 4.2225 m,\ndelta_z_critical: 1.6172 m', 'y2: 3.6701 m,\ndelta_z_critical: 0.1727 m']","Water flowing in a broad channel encounters a hump 0.16 m tall, with an initial velocity of 2.0 m/sec and a depth of 4.4 m. Calculate 
a) The water depth y2 above the hump and 
b) The height of the hump that would make the crest flow critical.",Hydrology
0.013 m,C,MCQ_85_8,"['0.038 m', '0.026 m', '0.013 m', '0.007 m']","A smooth laminar boundary layer begins to form at the sharp leading edge of a propeller blade that is moving at 39.8 m/s relative to the diesel. Considering that the critical Reynolds number for flat plate turbulence is 203000 based on the distance, x, from the leading edge, where should we expect the transition to turbulence to occur?",Physical Oceanography
"volume_transport_Sv: 124.27 Sv,
heat_transport_PW: 1.5258 PW",B,MCQ_86_8,"['volume_transport_Sv: 2.193 Sv,\nheat_transport_PW: 1.5258 PW', 'volume_transport_Sv: 124.27 Sv,\nheat_transport_PW: 1.5258 PW', 'volume_transport_Sv: 63.96 Sv,\nheat_transport_PW: 1.8324 PW', 'volume_transport_Sv: 310.675 Sv,\nheat_transport_PW: 3.8146 PW']","Warm western boundary currents like the Gulf Stream are crucial to the climate system due to their role in meridional heat transport. The Gulf Stream measures approximately 170 km in width, extends to a depth of 430 m, and has an average speed of 1.7 m/s.

a. Estimate the volume transport of the Gulf Stream (in Sv).

b. Estimate the temperature difference (ΔT = 3.0 °C) and the meridional heat transport linked with the Gulf Stream.",Physical Oceanography
"direction: south ,
Rossby_deformation_radius: 644006.42 m,
time_to_propagate: 128803.11 s",C,MCQ_87_8,"['direction: south ,\nRossby_deformation_radius: 1288012.83 m,\ntime_to_propagate: 257606.22 s', 'direction: south ,\nRossby_deformation_radius: 593589.66 m,\ntime_to_propagate: 182155.11 s', 'direction: south ,\nRossby_deformation_radius: 644006.42 m,\ntime_to_propagate: 128803.11 s', 'direction: south ,\nRossby_deformation_radius: 880251.01 m,\ntime_to_propagate: 17292.74 s']","In midlatitude regions, Kelvin waves travel along coastlines.

a. Which direction (north or south) do these waves travel if they move along the Chilean Pacific coast?

b. Compute the Rossby deformation radius for such a wave at 39.9°.

c. Find the time τ required for a Kelvin wave to travel a distance of 7760 km.

Assume a Kelvin wave is moving through a water layer with a thickness of H₀=370 m.",Physical Oceanography
0.1311 ,D,MCQ_88_8,"['0.0311 ', '13.1054 ', '0.2621 ', '0.1311 ']","Determine the Ekman number for the Labrador Sea, using typical values, U=1.0 m s^-1, L=90.0 km, and an approximate eddy viscosity A=138000.0 m^2 s^-1.",Physical Oceanography
230.203 s,C,MCQ_89_8,"['162.778 s', '462.497 s', '230.203 s', '460.406 s']","A submarine that is neutrally buoyant and stationary is submerged at a depth of 164.0 m at a latitude of 12.0°. Upon hearing an unusual noise to the east, the SONAR operator alerts the captain, who chooses to investigate. With an easterly speed of 43.4 m/s, how much time will pass before the submarine reaches the surface if no adjustments are made to the controls?",Physical Oceanography
0.311 ,B,MCQ_90_8,"['0.3737 ', '0.311 ', '0.933 ', '17.088 ']","A vessel is navigating an area where deep water waves have a wavelength of 198.0 meters. Considering the vessel's speed is 13.7 m s⁻¹, determine the ship's speed using the Froude number.",Physical Oceanography
"(a): 27865440000.0 m^3,
(b): 7362049248000.0 gal",A,MCQ_91_8,"['(a): 27865440000.0 m^3,\n(b): 7362049248000.0 gal', '(a): 55730880000.0 m^3,\n(b): 14724098496000.0 gal', '(a): 25064480000.0 m^3,\n(b): 6622035616000.0 gal', '(a): 69663600000.0 m^3,\n(b): 18405123120000.0 gal']","Annually, a precipitation depth of 2.96 meter is recorded over a catchment area measuring 9414 (or $10^{3}$) $\mathrm{km}^{2}$.
(a) Calculate the total volume of water received in an average year in cubic meters.
(b) Convert this volume into gallons.",Hydrology
5572.0 yrs,A,MCQ_92_8,"['5572.0 yrs', '11144.0 yrs', '16716.0 yrs', '195.0 yrs']","The polar ice caps, which cover an area of 15000000.0 km^2, are thought to hold a total equivalent volume of 38000000.0 km^3 of liquid water. With the average yearly precipitation over these ice caps estimated at 17.9 inches, calculate the residence time of water in the polar ice caps, assuming the volume does not change over time.",Hydrology
"(a): 9500000.0 m^3,
(b): 950.0 mm,
(c): 0.2083 ",C,MCQ_93_8,"['(a): 1750000.0 m^3,\n(b): 583.33 mm,\n(c): 0.386 ', '(a): 24999998800.0 m^3,\n(b): 10.0 mm,\n(c): 0.0 ', '(a): 9500000.0 m^3,\n(b): 950.0 mm,\n(c): 0.2083 ', '(a): 14250000.0 m^3,\n(b): 950.0 mm,\n(c): 0.2083 ']","In a typical year, a small agricultural catchment with an 10.0 km² area receives 1200.0 mm of rainfall. The catchment is drained by a stream with continuous discharge records. The total annual surface-water runoff, as derived from the stream discharge data, amounts to 2500000.0 m³.
(a) Compute the annual volume of water lost to evapotranspiration in cubic meters, assuming there is no change in water storage in the catchment.
(b) Find the depth of water lost to evapotranspiration over the year in millimeters, assuming once more no change in water storage within the catchment.
(c) Calculate the runoff ratio (runoff over precipitation) for the catchment.",Hydrology
"(a): 1.655 mm/hr,
1.486 mm/hr,
(b): 2.33 mm/hr,
2.46 mm/hr,
(c): 2.23 mm/hr,
1.88 mm/hr,
(d): 34854372.0 m^3",B,MCQ_94_8,"['(a): 1.314 mm/hr,\n0.695 mm/hr,\n(b): 176.23 mm/hr,\n12.13 mm/hr,\n(c): 59.16 mm/hr,\n2.68 mm/hr,\n(d): 1528148.0 m^3', '(a): 1.655 mm/hr,\n1.486 mm/hr,\n(b): 2.33 mm/hr,\n2.46 mm/hr,\n(c): 2.23 mm/hr,\n1.88 mm/hr,\n(d): 34854372.0 m^3', '(a): 4.138 mm/hr,\n3.716 mm/hr,\n(b): 5.83 mm/hr,\n6.14 mm/hr,\n(c): 5.59 mm/hr,\n4.71 mm/hr,\n(d): 87135931.0 m^3', '(a): 1.333 mm/hr,\n1.687 mm/hr,\n(b): 2.37 mm/hr,\n2.36 mm/hr,\n(c): 1.83 mm/hr,\n1.99 mm/hr,\n(d): 40174949.0 m^3']","Two tipping bucket rain gauges are utilized to record the following rainfall data:

| Time | Cumulative precipitation (mm) at Station#1 | Cumulative precipitation (mm) at Station#2 |
| :--- | :--- | :--- |
| 4:00 a.m. | 1.9 | 1.2 |
| 6:00 a.m. | 4.5477602145391725 | 2.0473004176746357 |
| 8:00 a.m. | 6.167611603621108 | 6.125682864276028 |
| 10:00 a.m. | 8.250656837540944 | 9.410029820843882 |
| 12:00 noon | 11.074400342060333 | 11.818123108707697 |
| 2:00 p.m. | 15.738634434432758 | 16.675347488135444 |
| 4:00 p.m. | 20.033670682393616 | 18.21031291404577 |
| 6:00 p.m. | 24.481184174821333 | 23.12517503460962 |
| 8:00 p.m. | 27.918993128826216 | 23.645949492036813 |
| 10:00 p.m. | 31.526442180003798 | 24.295866140725085 |
| 12:00 midnight | 31.997549600332505 | 29.137094579658267 |
| 2:00 a.m. | 36.07925949970583 | 32.51747237791094 |
| 4:00 a.m. | 39.7207007787065 | 35.67026058754661 |

(a) Determine the average daily rainfall intensity for each station (mm/hr).
(b) Determine the peak 2-hour rainfall intensity for each station (mm/hr).
(c) Determine the peak 6-hour rainfall intensity for each station (mm/hr).
(d) Using the arithmetic mean method and given that the drainage basin covers an area of 357 mi², compute the total rainfall volume (m³) that reached the basin during the event.",Hydrology
